scenario,T,TECH,TYPE,F,value
S1,T0992,ARC,BP,municipal waste,34272.0
S1,T0992,ARGO5,BP,municipal waste,9945.0
S1,T0992,ARGO6,BP,municipal waste,11169.0
S1,T0992,VF5,BP,municipal waste,13005.0
S1,T0992,VF6,BP,municipal waste,17136.0
S1,T0992,HOB_EL,HO,electricity,10084.368
S1,T0992,HOB_NG,HO,natural gas,61437.03084801666
S1,T0992,HP_AIR,HO,electricity,272.95022720000003
S1,T0993,FC,CO,electricity,0.05621616901388589
S1,T0993,HP_EHR,HR,electricity,31.08335515422078
S1,T0993,ARC,BP,municipal waste,34272.0
S1,T0993,ARGO5,BP,municipal waste,9945.0
S1,T0993,ARGO6,BP,municipal waste,11169.0
S1,T0993,VF5,BP,municipal waste,13005.0
S1,T0993,VF6,BP,municipal waste,17136.0
S1,T0993,HOB_EL,HO,electricity,10211.91828
S1,T0993,HOB_NG,HO,natural gas,57272.48276738681
S1,T0993,HP_AIR,HO,electricity,276.402588112
S1,T0994,FC,CO,electricity,0.05359795166413611
S1,T0994,HP_EHR,HR,electricity,29.63567593344156
S1,T0994,ARC,BP,municipal waste,34272.0
S1,T0994,ARGO5,BP,municipal waste,9945.0
S1,T0994,ARGO6,BP,municipal waste,11169.0
S1,T0994,VF5,BP,municipal waste,13005.0
S1,T0994,VF6,BP,municipal waste,17136.0
S1,T0994,HOB_EL,HO,electricity,9736.307400000002
S1,T0994,HOB_NG,HO,natural gas,53817.014855080386
S1,T0994,HP_AIR,HO,electricity,263.52938696
S1,T0995,FC,CO,electricity,0.056050143700454746
S1,T0995,HP_EHR,HR,electricity,30.991555519480524
S1,T0995,ARC,BP,municipal waste,34272.0
S1,T0995,ARGO5,BP,municipal waste,9945.0
S1,T0995,ARGO6,BP,municipal waste,11169.0
S1,T0995,VF5,BP,municipal waste,13005.0
S1,T0995,VF6,BP,municipal waste,17136.0
S1,T0995,HOB_EL,HO,electricity,10181.75904
S1,T0995,HOB_NG,HO,natural gas,34077.56753270297
S1,T0995,HP_AIR,HO,electricity,275.58627801600005
S1,T0996,FC,CO,electricity,0.056353744490357474
S1,T0996,HP_EHR,HR,electricity,31.159424147727275
S1,T0996,ARC,BP,municipal waste,34272.0
S1,T0996,ARGO5,BP,municipal waste,9945.0
S1,T0996,ARGO6,BP,municipal waste,11169.0
S1,T0996,VF5,BP,municipal waste,13005.0
S1,T0996,VF6,BP,municipal waste,17136.0
S1,T0996,HOB_EL,HO,electricity,10236.90948
S1,T0996,HOB_NG,HO,natural gas,25575.416935423866
S1,T0996,HP_AIR,HO,electricity,277.079016592
S1,T0997,FC,CO,electricity,0.05615132040254053
S1,T0997,HP_EHR,HR,electricity,31.047498701298704
S1,T0997,ARC,BP,municipal waste,34272.0
S1,T0997,ARGO5,BP,municipal waste,9945.0
S1,T0997,ARGO6,BP,municipal waste,11169.0
S1,T0997,VF5,BP,municipal waste,13005.0
S1,T0997,VF6,BP,municipal waste,17136.0
S1,T0997,HOB_EL,HO,electricity,10200.13824
S1,T0997,HOB_NG,HO,natural gas,2374.880892658117
S1,T0997,HP_AIR,HO,electricity,276.08374169600006
S1,T0998,FC,CO,electricity,0.05725374151065319
S1,T0998,HP_EHR,HR,electricity,31.65705547889611
S1,T0998,ARC,BP,municipal waste,34272.0
S1,T0998,ARGO5,BP,municipal waste,9945.0
S1,T0998,ARGO6,BP,municipal waste,11169.0
S1,T0998,VF5,BP,municipal waste,13005.0
S1,T0998,VF6,BP,municipal waste,17136.0
S1,T0998,HOB_EL,HO,electricity,10400.39796
S1,T0998,HOB_NG,HO,natural gas,32129.002271834095
S1,T0998,HP_AIR,HO,electricity,281.50410478400005
S1,T0999,FC,CO,electricity,0.058218168985775455
S1,T0999,HP_EHR,HR,electricity,32.19031205357143
S1,T0999,ARC,BP,municipal waste,34272.0
S1,T0999,ARGO5,BP,municipal waste,9945.0
S1,T0999,ARGO6,BP,municipal waste,11169.0
S1,T0999,VF5,BP,municipal waste,13005.0
S1,T0999,VF6,BP,municipal waste,17136.0
S1,T0999,HOB_EL,HO,electricity,10575.59052
S1,T0999,HOB_NG,HO,natural gas,51159.36942588809
S1,T0999,HP_AIR,HO,electricity,286.24598340800003
S1,T1000,FC,CO,electricity,0.05993122874852351
S1,T1000,HP_EHR,HR,electricity,33.13750653409091
S1,T1000,ARC,BP,municipal waste,34272.0
S1,T1000,ARGO5,BP,municipal waste,9945.0
S1,T1000,ARGO6,BP,municipal waste,11169.0
S1,T1000,VF5,BP,municipal waste,13005.0
S1,T1000,VF6,BP,municipal waste,17136.0
S1,T1000,HOB_EL,HO,electricity,10886.77548
S1,T1000,HOB_NG,HO,natural gas,51868.4495942115
S1,T1000,HP_AIR,HO,electricity,294.668722992
S1,T1001,FC,CO,electricity,0.056391599215718693
S1,T1001,HP_EHR,HR,electricity,31.18035499188312
S1,T1001,ARC,BP,municipal waste,34272.0
S1,T1001,ARGO5,BP,municipal waste,9945.0
S1,T1001,ARGO6,BP,municipal waste,11169.0
S1,T1001,VF5,BP,municipal waste,13005.0
S1,T1001,VF6,BP,municipal waste,17136.0
S1,T1001,HOB_EL,HO,electricity,10243.785960000001
S1,T1001,HOB_NG,HO,natural gas,52225.800082414156
S1,T1001,HP_AIR,HO,electricity,277.26513998400003
S1,T1002,FC,CO,electricity,0.0609972160707251
S1,T1002,HP_EHR,HR,electricity,33.72691814123377
S1,T1002,ARC,BP,municipal waste,34272.0
S1,T1002,ARGO5,BP,municipal waste,9945.0
S1,T1002,ARGO6,BP,municipal waste,11169.0
S1,T1002,VF5,BP,municipal waste,13005.0
S1,T1002,VF6,BP,municipal waste,17136.0
S1,T1002,HOB_EL,HO,electricity,11080.41684
S1,T1002,HOB_NG,HO,natural gas,49300.737094329794
S1,T1002,HP_AIR,HO,electricity,299.909949136
S1,T1003,FC,CO,electricity,0.06743343959071153
S1,T1003,HP_EHR,HR,electricity,37.28567045454546
S1,T1003,ARC,BP,municipal waste,34272.0
S1,T1003,ARGO5,BP,municipal waste,9945.0
S1,T1003,ARGO6,BP,municipal waste,11169.0
S1,T1003,VF5,BP,municipal waste,13005.0
S1,T1003,VF6,BP,municipal waste,17136.0
S1,T1003,HOB_EL,HO,electricity,12249.5856
S1,T1003,HOB_NG,HO,natural gas,45320.485065883186
S1,T1003,HP_AIR,HO,electricity,331.55545024
S1,T1004,FC,CO,electricity,0.06294589811379024
S1,T1004,HP_EHR,HR,electricity,34.804394196428575
S1,T1004,ARC,BP,municipal waste,34272.0
S1,T1004,ARGO5,BP,municipal waste,9945.0
S1,T1004,ARGO6,BP,municipal waste,11169.0
S1,T1004,VF5,BP,municipal waste,13005.0
S1,T1004,VF6,BP,municipal waste,17136.0
S1,T1004,HOB_EL,HO,electricity,11434.40364
S1,T1004,HOB_NG,HO,natural gas,37873.52350896633
S1,T1004,HP_AIR,HO,electricity,309.49119185600006
S1,T1005,FC,CO,electricity,0.06840973068814224
S1,T1005,HP_EHR,HR,electricity,37.82548672889611
S1,T1005,ARC,BP,municipal waste,34272.0
S1,T1005,ARGO5,BP,municipal waste,9945.0
S1,T1005,ARGO6,BP,municipal waste,11169.0
S1,T1005,VF5,BP,municipal waste,13005.0
S1,T1005,VF6,BP,municipal waste,17136.0
S1,T1005,HOB_EL,HO,electricity,12426.93324
S1,T1005,HOB_NG,HO,natural gas,44622.646513723615
S1,T1005,HP_AIR,HO,electricity,336.35565969600003
S1,T1006,FC,CO,electricity,0.06162593322370199
S1,T1006,HP_EHR,HR,electricity,34.07455190746754
S1,T1006,ARC,BP,municipal waste,34272.0
S1,T1006,ARGO5,BP,municipal waste,9945.0
S1,T1006,ARGO6,BP,municipal waste,11169.0
S1,T1006,VF5,BP,municipal waste,13005.0
S1,T1006,VF6,BP,municipal waste,17136.0
S1,T1006,HOB_EL,HO,electricity,11194.626119999999
S1,T1006,HOB_NG,HO,natural gas,35981.16632891656
S1,T1006,HP_AIR,HO,electricity,303.00121364800003
S1,T1007,FC,CO,electricity,0.060838578849721006
S1,T1007,HP_EHR,HR,electricity,33.639203571428574
S1,T1007,ARC,BP,municipal waste,34272.0
S1,T1007,ARGO5,BP,municipal waste,9945.0
S1,T1007,ARGO6,BP,municipal waste,11169.0
S1,T1007,VF5,BP,municipal waste,13005.0
S1,T1007,VF6,BP,municipal waste,17136.0
S1,T1007,HOB_EL,HO,electricity,11051.599680000001
S1,T1007,HOB_NG,HO,natural gas,26117.063475809766
S1,T1007,HP_AIR,HO,electricity,299.129964672
S1,T1008,FC,CO,electricity,0.05375732412717091
S1,T1008,HP_EHR,HR,electricity,29.723797037337665
S1,T1008,ARC,BP,municipal waste,34272.0
S1,T1008,ARGO5,BP,municipal waste,9945.0
S1,T1008,ARGO6,BP,municipal waste,11169.0
S1,T1008,VF5,BP,municipal waste,13005.0
S1,T1008,VF6,BP,municipal waste,17136.0
S1,T1008,HOB_EL,HO,electricity,9765.25812
S1,T1008,HOB_NG,HO,natural gas,26803.66041180552
S1,T1008,HP_AIR,HO,electricity,264.312986448
S1,T3025,HP_EHR,HR,electricity,23.094737404070738
S1,T3025,ARC,BP,municipal waste,34272.0
S1,T3025,ARGO5,BP,municipal waste,9945.0
S1,T3025,ARGO6,BP,municipal waste,11169.0
S1,T3025,VF5,BP,municipal waste,13005.0
S1,T3025,VF6,BP,municipal waste,17136.0
S1,T3025,HP_AIR,HO,electricity,224.81008614400002
S1,T3026,HP_EHR,HR,electricity,36.64155088421756
S1,T3026,ARC,BP,municipal waste,34272.0
S1,T3026,ARGO5,BP,municipal waste,9945.0
S1,T3026,ARGO6,BP,municipal waste,11169.0
S1,T3026,VF5,BP,municipal waste,13005.0
S1,T3026,VF6,BP,municipal waste,17136.0
S1,T3026,HP_AIR,HO,electricity,356.678236544
S1,T3027,HP_EHR,HR,electricity,37.970717717717726
S1,T3027,ARC,BP,municipal waste,34272.0
S1,T3027,ARGO5,BP,municipal waste,9945.0
S1,T3027,ARGO6,BP,municipal waste,11169.0
S1,T3027,VF5,BP,municipal waste,13005.0
S1,T3027,VF6,BP,municipal waste,17136.0
S1,T3027,HOB_EL,HO,electricity,1851.4836947184926
S1,T3027,HP_AIR,HO,electricity,369.616686768
S1,T3028,HP_EHR,HR,electricity,24.808194527861197
S1,T3028,ARC,BP,municipal waste,34272.0
S1,T3028,ARGO5,BP,municipal waste,9945.0
S1,T3028,ARGO6,BP,municipal waste,11169.0
S1,T3028,VF5,BP,municipal waste,13005.0
S1,T3028,VF6,BP,municipal waste,17136.0
S1,T3028,HOB_EL,HO,electricity,5192.469478442144
S1,T3028,HP_AIR,HO,electricity,241.48931643200004
S1,T3029,HP_EHR,HR,electricity,45.82718385051719
S1,T3029,ARC,BP,municipal waste,34272.0
S1,T3029,ARGO5,BP,municipal waste,9945.0
S1,T3029,ARGO6,BP,municipal waste,11169.0
S1,T3029,VF5,BP,municipal waste,13005.0
S1,T3029,VF6,BP,municipal waste,17136.0
S1,T3029,HP_AIR,HO,electricity,446.09353935999997
S1,T3030,HP_EHR,HR,electricity,65.32974941608276
S1,T3030,ARC,BP,municipal waste,34272.0
S1,T3030,ARGO5,BP,municipal waste,9945.0
S1,T3030,ARGO6,BP,municipal waste,11169.0
S1,T3030,VF5,BP,municipal waste,13005.0
S1,T3030,VF6,BP,municipal waste,17136.0
S1,T3030,HP_AIR,HO,electricity,635.9365052320001
S1,T3031,HP_EHR,HR,electricity,68.00281214547881
S1,T3031,ARC,BP,municipal waste,34272.0
S1,T3031,ARGO5,BP,municipal waste,9945.0
S1,T3031,ARGO6,BP,municipal waste,11169.0
S1,T3031,VF5,BP,municipal waste,13005.0
S1,T3031,VF6,BP,municipal waste,17136.0
S1,T3031,HP_AIR,HO,electricity,661.956782144
S1,T3032,HP_EHR,HR,electricity,56.60300000000001
S1,T3032,ARC,BP,municipal waste,34272.0
S1,T3032,ARGO5,BP,municipal waste,9945.0
S1,T3032,ARGO6,BP,municipal waste,11169.0
S1,T3032,VF5,BP,municipal waste,13005.0
S1,T3032,VF6,BP,municipal waste,17136.0
S1,T3032,HP_AIR,HO,electricity,550.988092368
S1,T3033,HP_EHR,HR,electricity,50.218629963296635
S1,T3033,ARC,BP,municipal waste,34272.0
S1,T3033,ARGO5,BP,municipal waste,9945.0
S1,T3033,ARGO6,BP,municipal waste,11169.0
S1,T3033,VF5,BP,municipal waste,13005.0
S1,T3033,VF6,BP,municipal waste,17136.0
S1,T3033,HP_AIR,HO,electricity,488.841000032
S1,T3034,HP_EHR,HR,electricity,44.91616249582917
S1,T3034,ARC,BP,municipal waste,34272.0
S1,T3034,ARGO5,BP,municipal waste,9945.0
S1,T3034,ARGO6,BP,municipal waste,11169.0
S1,T3034,VF5,BP,municipal waste,13005.0
S1,T3034,VF6,BP,municipal waste,17136.0
S1,T3034,HP_AIR,HO,electricity,437.22542427200005
S1,T3035,HP_EHR,HR,electricity,36.51998965632299
S1,T3035,ARC,BP,municipal waste,34272.0
S1,T3035,ARGO5,BP,municipal waste,9945.0
S1,T3035,ARGO6,BP,municipal waste,11169.0
S1,T3035,VF5,BP,municipal waste,13005.0
S1,T3035,VF6,BP,municipal waste,17136.0
S1,T3035,HP_AIR,HO,electricity,355.494928432
S1,T3036,HP_EHR,HR,electricity,32.20983750417084
S1,T3036,ARC,BP,municipal waste,34272.0
S1,T3036,ARGO5,BP,municipal waste,9945.0
S1,T3036,ARGO6,BP,municipal waste,11169.0
S1,T3036,VF5,BP,municipal waste,13005.0
S1,T3036,VF6,BP,municipal waste,17136.0
S1,T3036,HP_AIR,HO,electricity,313.538803984
S1,T3037,HP_EHR,HR,electricity,25.205218218218217
S1,T3037,ARC,BP,municipal waste,34272.0
S1,T3037,ARGO5,BP,municipal waste,9945.0
S1,T3037,ARGO6,BP,municipal waste,11169.0
S1,T3037,VF5,BP,municipal waste,13005.0
S1,T3037,VF6,BP,municipal waste,17136.0
S1,T3037,HP_AIR,HO,electricity,245.35404667199998
S1,T3038,HP_EHR,HR,electricity,24.211197530864197
S1,T3038,ARC,BP,municipal waste,34272.0
S1,T3038,ARGO5,BP,municipal waste,9945.0
S1,T3038,ARGO6,BP,municipal waste,11169.0
S1,T3038,VF5,BP,municipal waste,13005.0
S1,T3038,VF6,BP,municipal waste,17136.0
S1,T3038,HP_AIR,HO,electricity,235.677994832
S1,T3039,HP_EHR,HR,electricity,26.774343009676343
S1,T3039,ARC,BP,municipal waste,34272.0
S1,T3039,ARGO5,BP,municipal waste,9945.0
S1,T3039,ARGO6,BP,municipal waste,11169.0
S1,T3039,VF5,BP,municipal waste,13005.0
S1,T3039,VF6,BP,municipal waste,17136.0
S1,T3039,HP_AIR,HO,electricity,260.62830908800004
S1,T3040,HP_EHR,HR,electricity,37.780560560560566
S1,T3040,ARC,BP,municipal waste,34272.0
S1,T3040,ARGO5,BP,municipal waste,9945.0
S1,T3040,ARGO6,BP,municipal waste,11169.0
S1,T3040,VF5,BP,municipal waste,13005.0
S1,T3040,VF6,BP,municipal waste,17136.0
S1,T3040,HP_AIR,HO,electricity,367.76564832
S1,T3041,HP_EHR,HR,electricity,44.01085352018686
S1,T3041,ARC,BP,municipal waste,34272.0
S1,T3041,ARGO5,BP,municipal waste,9945.0
S1,T3041,ARGO6,BP,municipal waste,11169.0
S1,T3041,VF5,BP,municipal waste,13005.0
S1,T3041,VF6,BP,municipal waste,17136.0
S1,T3041,HP_AIR,HO,electricity,428.4129149440001
S1,T3042,HP_EHR,HR,electricity,40.734994661328
S1,T3042,ARC,BP,municipal waste,34272.0
S1,T3042,ARGO5,BP,municipal waste,9945.0
S1,T3042,ARGO6,BP,municipal waste,11169.0
S1,T3042,VF5,BP,municipal waste,13005.0
S1,T3042,VF6,BP,municipal waste,17136.0
S1,T3043,FC,CO,electricity,4.7854492207792205
S1,T3043,ARC,BP,municipal waste,34272.0
S1,T3043,ARGO5,BP,municipal waste,9945.0
S1,T3043,ARGO6,BP,municipal waste,11169.0
S1,T3043,VF5,BP,municipal waste,13005.0
S1,T3043,VF6,BP,municipal waste,17136.0
S1,T3044,HP_EHR,HR,electricity,38.28778678678679
S1,T3044,ARC,BP,municipal waste,34272.0
S1,T3044,ARGO5,BP,municipal waste,9945.0
S1,T3044,ARGO6,BP,municipal waste,11169.0
S1,T3044,VF5,BP,municipal waste,13005.0
S1,T3044,VF6,BP,municipal waste,17136.0
S1,T3044,HP_AIR,HO,electricity,372.70311825600004
S1,T3045,HP_EHR,HR,electricity,35.435454788121454
S1,T3045,ARC,BP,municipal waste,34272.0
S1,T3045,ARGO5,BP,municipal waste,9945.0
S1,T3045,ARGO6,BP,municipal waste,11169.0
S1,T3045,VF5,BP,municipal waste,13005.0
S1,T3045,VF6,BP,municipal waste,17136.0
S1,T3045,HP_AIR,HO,electricity,344.93778838400004
S1,T3046,HP_EHR,HR,electricity,29.05112812812813
S1,T3046,ARC,BP,municipal waste,34272.0
S1,T3046,ARGO5,BP,municipal waste,9945.0
S1,T3046,ARGO6,BP,municipal waste,11169.0
S1,T3046,VF5,BP,municipal waste,13005.0
S1,T3046,VF6,BP,municipal waste,17136.0
S1,T3046,HP_AIR,HO,electricity,282.791118288
S1,T3047,HP_EHR,HR,electricity,35.72765031698365
S1,T3047,ARC,BP,municipal waste,34272.0
S1,T3047,ARGO5,BP,municipal waste,9945.0
S1,T3047,ARGO6,BP,municipal waste,11169.0
S1,T3047,VF5,BP,municipal waste,13005.0
S1,T3047,VF6,BP,municipal waste,17136.0
S1,T3047,HP_AIR,HO,electricity,347.782094464
S1,T3048,HP_EHR,HR,electricity,28.020660994327663
S1,T3048,ARC,BP,municipal waste,34272.0
S1,T3048,ARGO5,BP,municipal waste,9945.0
S1,T3048,ARGO6,BP,municipal waste,11169.0
S1,T3048,VF5,BP,municipal waste,13005.0
S1,T3048,VF6,BP,municipal waste,17136.0
S1,T3048,HP_AIR,HO,electricity,272.760287408
S1,T3049,HP_EHR,HR,electricity,39.63627027027027
S1,T3049,ARC,BP,municipal waste,34272.0
S1,T3049,ARGO5,BP,municipal waste,9945.0
S1,T3049,ARGO6,BP,municipal waste,11169.0
S1,T3049,VF5,BP,municipal waste,13005.0
S1,T3049,VF6,BP,municipal waste,17136.0
S1,T3049,HP_AIR,HO,electricity,385.829601696
S1,T3050,HP_EHR,HR,electricity,34.18085852519186
S1,T3050,ARC,BP,municipal waste,34272.0
S1,T3050,ARGO5,BP,municipal waste,9945.0
S1,T3050,ARGO6,BP,municipal waste,11169.0
S1,T3050,VF5,BP,municipal waste,13005.0
S1,T3050,VF6,BP,municipal waste,17136.0
S1,T3050,HP_AIR,HO,electricity,332.725227184
S1,T3051,HP_EHR,HR,electricity,26.534843176509845
S1,T3051,ARC,BP,municipal waste,34272.0
S1,T3051,ARGO5,BP,municipal waste,9945.0
S1,T3051,ARGO6,BP,municipal waste,11169.0
S1,T3051,VF5,BP,municipal waste,13005.0
S1,T3051,VF6,BP,municipal waste,17136.0
S1,T3051,HP_AIR,HO,electricity,258.2969564
S1,T3052,HP_EHR,HR,electricity,26.18662529195863
S1,T3052,ARC,BP,municipal waste,34272.0
S1,T3052,ARGO5,BP,municipal waste,9945.0
S1,T3052,ARGO6,BP,municipal waste,11169.0
S1,T3052,VF5,BP,municipal waste,13005.0
S1,T3052,VF6,BP,municipal waste,17136.0
S1,T3052,HP_AIR,HO,electricity,254.90731436800004
S1,T3053,HP_EHR,HR,electricity,29.229699699699704
S1,T3053,ARC,BP,municipal waste,34272.0
S1,T3053,ARGO5,BP,municipal waste,9945.0
S1,T3053,ARGO6,BP,municipal waste,11169.0
S1,T3053,VF5,BP,municipal waste,13005.0
S1,T3053,VF6,BP,municipal waste,17136.0
S1,T3053,HP_AIR,HO,electricity,284.52937968000003
S1,T3054,HP_EHR,HR,electricity,38.704254587921255
S1,T3054,ARC,BP,municipal waste,34272.0
S1,T3054,ARGO5,BP,municipal waste,9945.0
S1,T3054,ARGO6,BP,municipal waste,11169.0
S1,T3054,VF5,BP,municipal waste,13005.0
S1,T3054,VF6,BP,municipal waste,17136.0
S1,T3054,HP_AIR,HO,electricity,376.757122448
S1,T3055,HP_EHR,HR,electricity,44.18858758758759
S1,T3055,ARC,BP,municipal waste,34272.0
S1,T3055,ARGO5,BP,municipal waste,9945.0
S1,T3055,ARGO6,BP,municipal waste,11169.0
S1,T3055,VF5,BP,municipal waste,13005.0
S1,T3055,VF6,BP,municipal waste,17136.0
S1,T3055,HP_AIR,HO,electricity,430.14302385600007
S1,T3056,HP_EHR,HR,electricity,41.643473139806474
S1,T3056,ARC,BP,municipal waste,34272.0
S1,T3056,ARGO5,BP,municipal waste,9945.0
S1,T3056,ARGO6,BP,municipal waste,11169.0
S1,T3056,VF5,BP,municipal waste,13005.0
S1,T3056,VF6,BP,municipal waste,17136.0
S1,T3056,HP_AIR,HO,electricity,405.368228272
S1,T3057,HP_EHR,HR,electricity,30.89848281614949
S1,T3057,ARC,BP,municipal waste,34272.0
S1,T3057,ARGO5,BP,municipal waste,9945.0
S1,T3057,ARGO6,BP,municipal waste,11169.0
S1,T3057,VF5,BP,municipal waste,13005.0
S1,T3057,VF6,BP,municipal waste,17136.0
S1,T3057,HP_AIR,HO,electricity,300.77374174400006
S1,T3058,HP_EHR,HR,electricity,25.855781448114787
S1,T3058,ARC,BP,municipal waste,34272.0
S1,T3058,ARGO5,BP,municipal waste,9945.0
S1,T3058,ARGO6,BP,municipal waste,11169.0
S1,T3058,VF5,BP,municipal waste,13005.0
S1,T3058,VF6,BP,municipal waste,17136.0
S1,T3058,HP_AIR,HO,electricity,251.68679569600002
S1,T3059,HP_EHR,HR,electricity,24.927818485151825
S1,T3059,ARC,BP,municipal waste,34272.0
S1,T3059,ARGO5,BP,municipal waste,9945.0
S1,T3059,ARGO6,BP,municipal waste,11169.0
S1,T3059,VF5,BP,municipal waste,13005.0
S1,T3059,VF6,BP,municipal waste,17136.0
S1,T3059,HP_AIR,HO,electricity,242.65376665600004
S1,T3060,HP_EHR,HR,electricity,23.359352686019356
S1,T3060,ARC,BP,municipal waste,34272.0
S1,T3060,ARGO5,BP,municipal waste,9945.0
S1,T3060,ARGO6,BP,municipal waste,11169.0
S1,T3060,VF5,BP,municipal waste,13005.0
S1,T3060,VF6,BP,municipal waste,17136.0
S1,T3060,HP_AIR,HO,electricity,227.38591904000003
S1,T3061,HP_EHR,HR,electricity,23.322623623623624
S1,T3061,ARC,BP,municipal waste,34272.0
S1,T3061,ARGO5,BP,municipal waste,9945.0
S1,T3061,ARGO6,BP,municipal waste,11169.0
S1,T3061,VF5,BP,municipal waste,13005.0
S1,T3061,VF6,BP,municipal waste,17136.0
S1,T3061,HP_AIR,HO,electricity,227.028388944
S1,T3062,HP_EHR,HR,electricity,23.833874541207877
S1,T3062,ARC,BP,municipal waste,34272.0
S1,T3062,ARGO5,BP,municipal waste,9945.0
S1,T3062,ARGO6,BP,municipal waste,11169.0
S1,T3062,VF5,BP,municipal waste,13005.0
S1,T3062,VF6,BP,municipal waste,17136.0
S1,T3062,HP_AIR,HO,electricity,232.005036256
S1,T3063,HP_EHR,HR,electricity,25.616383383383386
S1,T3063,ARC,BP,municipal waste,34272.0
S1,T3063,ARGO5,BP,municipal waste,9945.0
S1,T3063,ARGO6,BP,municipal waste,11169.0
S1,T3063,VF5,BP,municipal waste,13005.0
S1,T3063,VF6,BP,municipal waste,17136.0
S1,T3063,HP_AIR,HO,electricity,249.356433648
S1,T3064,HP_EHR,HR,electricity,26.484260593927264
S1,T3064,ARC,BP,municipal waste,34272.0
S1,T3064,ARGO5,BP,municipal waste,9945.0
S1,T3064,ARGO6,BP,municipal waste,11169.0
S1,T3064,VF5,BP,municipal waste,13005.0
S1,T3064,VF6,BP,municipal waste,17136.0
S1,T3064,HP_AIR,HO,electricity,257.804572592
S1,T3065,HP_EHR,HR,electricity,23.88060827494161
S1,T3065,ARC,BP,municipal waste,34272.0
S1,T3065,ARGO5,BP,municipal waste,9945.0
S1,T3065,ARGO6,BP,municipal waste,11169.0
S1,T3065,VF5,BP,municipal waste,13005.0
S1,T3065,VF6,BP,municipal waste,17136.0
S1,T3065,HP_AIR,HO,electricity,232.459954384
S1,T3066,HP_EHR,HR,electricity,23.340224557891226
S1,T3066,ARC,BP,municipal waste,34272.0
S1,T3066,ARGO5,BP,municipal waste,9945.0
S1,T3066,ARGO6,BP,municipal waste,11169.0
S1,T3066,VF5,BP,municipal waste,13005.0
S1,T3066,VF6,BP,municipal waste,17136.0
S1,T3066,HP_AIR,HO,electricity,227.19972094400003
S1,T3067,HP_EHR,HR,electricity,37.65392859526193
S1,T3067,ARC,BP,municipal waste,34272.0
S1,T3067,ARGO5,BP,municipal waste,9945.0
S1,T3067,ARGO6,BP,municipal waste,11169.0
S1,T3067,VF5,BP,municipal waste,13005.0
S1,T3067,VF6,BP,municipal waste,17136.0
S1,T3068,HP_EHR,HR,electricity,37.910244911578246
S1,T3068,ARC,BP,municipal waste,34272.0
S1,T3068,ARGO5,BP,municipal waste,9945.0
S1,T3068,ARGO6,BP,municipal waste,11169.0
S1,T3068,VF5,BP,municipal waste,13005.0
S1,T3068,VF6,BP,municipal waste,17136.0
S1,T3068,HP_AIR,HO,electricity,369.02802899200003
S1,T3069,HP_EHR,HR,electricity,40.58627861194528
S1,T3069,ARC,BP,municipal waste,34272.0
S1,T3069,ARGO5,BP,municipal waste,9945.0
S1,T3069,ARGO6,BP,municipal waste,11169.0
S1,T3069,VF5,BP,municipal waste,13005.0
S1,T3069,VF6,BP,municipal waste,17136.0
S1,T3069,HP_AIR,HO,electricity,395.07722609600006
S1,T3070,HP_EHR,HR,electricity,38.836649983316654
S1,T3070,ARC,BP,municipal waste,34272.0
S1,T3070,ARGO5,BP,municipal waste,9945.0
S1,T3070,ARGO6,BP,municipal waste,11169.0
S1,T3070,VF5,BP,municipal waste,13005.0
S1,T3070,VF6,BP,municipal waste,17136.0
S1,T3070,HP_AIR,HO,electricity,378.04589312
S1,T3071,HP_EHR,HR,electricity,35.52686252919587
S1,T3071,ARC,BP,municipal waste,34272.0
S1,T3071,ARGO5,BP,municipal waste,9945.0
S1,T3071,ARGO6,BP,municipal waste,11169.0
S1,T3071,VF5,BP,municipal waste,13005.0
S1,T3071,VF6,BP,municipal waste,17136.0
S1,T3071,HP_AIR,HO,electricity,345.82757473600003
S1,T3072,HP_EHR,HR,electricity,48.130782449115785
S1,T3072,ARC,BP,municipal waste,34272.0
S1,T3072,ARGO5,BP,municipal waste,9945.0
S1,T3072,ARGO6,BP,municipal waste,11169.0
S1,T3072,VF5,BP,municipal waste,13005.0
S1,T3072,VF6,BP,municipal waste,17136.0
S1,T3072,HP_AIR,HO,electricity,468.51735784
S1,T3073,HP_EHR,HR,electricity,38.38076009342676
S1,T3073,ARC,BP,municipal waste,34272.0
S1,T3073,ARGO5,BP,municipal waste,9945.0
S1,T3073,ARGO6,BP,municipal waste,11169.0
S1,T3073,VF5,BP,municipal waste,13005.0
S1,T3073,VF6,BP,municipal waste,17136.0
S1,T3073,HP_AIR,HO,electricity,373.608144224
S1,T3074,HP_EHR,HR,electricity,52.051723740533426
S1,T3074,ARC,BP,municipal waste,34272.0
S1,T3074,ARGO5,BP,municipal waste,9945.0
S1,T3074,ARGO6,BP,municipal waste,11169.0
S1,T3074,VF5,BP,municipal waste,13005.0
S1,T3074,VF6,BP,municipal waste,17136.0
S1,T3074,HP_AIR,HO,electricity,513.44736408
S1,T3075,HP_EHR,HR,electricity,52.01907606190319
S1,T3075,ARC,BP,municipal waste,34272.0
S1,T3075,ARGO5,BP,municipal waste,9945.0
S1,T3075,ARGO6,BP,municipal waste,11169.0
S1,T3075,VF5,BP,municipal waste,13005.0
S1,T3075,VF6,BP,municipal waste,17136.0
S1,T3075,HP_AIR,HO,electricity,513.125321632
